Code INSEE région;Région;Nature;Date;Heure;Date - Heure;Consommation (MW);Thermique (MW);Nucléaire (MW);Eolien (MW);Solaire (MW);Hydraulique (MW);Pompage (MW);Bioénergies (MW);Ech. physiques (MW);Import Grand-Est;Import Auvergne-Rhône-Alpes;Import Nouvelle-Aquitaine;Import Bourgogne-Franche-Comté;Import Bretagne;Import Centre-Val de Loire;Import Ile-de-France;Import Occitanie;Import Hauts-de-France;Import Normandie;Import Pays-de-la-Loire;Import PACA;Import Espagne;Import Suisse;Import Royaume-Uni;Import Italie;Import Allemagne;Import Belgique;Import Luxembourg;Export Grand-Est;Export Auvergne-Rhône-Alpes;Export Nouvelle-Aquitaine;Export Bourgogne-Franche-Comté;Export Bretagne;Export Centre-Val de Loire;Export Ile-de-France;Export Occitanie;Export Hauts-de-France;Export Normandie;Export Pays-de-la-Loire;Export PACA;Export Espagne;Export Suisse;Export Royaume-Uni;Export Italie;Export Allemagne;Export Belgique;Export Luxembourg;TCO Thermique (%);TCH Thermique (%);TCO Nucléaire (%);TCH Nucléaire (%);TCO Eolien (%);TCH Eolien (%);TCO Solaire (%);TCH Solaire (%);TCO Hydraulique (%);TCH Hydraulique (%);TCO Bioénergies (%);TCH Bioénergies (%);Column 64
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-30;02:00;2020-05-30T02:00:00+02:00;3343;130;;2;0;1998;0;110;1103;-;177;-;;-;-;;1726;-;-;-;-;-;;-;0;;;;-;-419;-;;-;-;;-191;;-;-;-;-;;-;-189;;;;3.89;3.93;;;0.06;4.17;0.0;0.0;59.77;61.12;3.29;37.54;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-30;03:45;2020-05-30T03:45:00+02:00;2957;130;;1;0;1820;0;109;897;-;164;-;;-;-;;1596;-;-;-;-;-;;-;0;;;;-;-460;-;;-;-;;-206;;-;-;-;-;;-;-196;;;;4.4;3.93;;;0.03;2.08;0.0;0.0;61.55;55.67;3.69;37.2;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-30;04:00;2020-05-30T04:00:00+02:00;2914;129;;1;0;1802;0;110;873;-;166;-;;-;-;;1502;-;-;-;-;-;;-;0;;;;-;-437;-;;-;-;;-211;;-;-;-;-;;-;-148;;;;4.43;3.9;;;0.03;2.08;0.0;0.0;61.84;55.12;3.77;37.54;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-30;05:15;2020-05-30T05:15:00+02:00;2850;130;;1;0;1690;-51;108;972;-;172;-;;-;-;;1633;-;-;-;-;-;;-;0;;;;-;-454;-;;-;-;;-209;;-;-;-;-;;-;-171;;;;4.56;3.93;;;0.04;2.08;0.0;0.0;59.3;51.7;3.79;36.86;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-30;07:30;2020-05-30T07:30:00+02:00;2930;118;;1;94;1713;-51;110;946;-;180;-;;-;-;;1653;-;-;-;-;-;;-;0;;;;-;-504;-;;-;-;;-211;;-;-;-;-;;-;-173;;;;4.03;3.57;;;0.03;2.08;3.21;6.91;58.46;52.4;3.75;37.54;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-30;08:30;2020-05-30T08:30:00+02:00;3186;118;;1;259;1673;-51;107;1078;-;187;-;;-;-;;1757;-;-;-;-;-;;-;0;;;;-;-481;-;;-;-;;-215;;-;-;-;-;;-;-170;;;;3.7;3.57;;;0.03;2.08;8.13;19.03;52.51;51.18;3.36;36.52;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-30;08:45;2020-05-30T08:45:00+02:00;3236;117;;1;308;1591;-51;107;1164;-;179;-;;-;-;;1766;-;-;-;-;-;;-;0;;;;-;-409;-;;-;-;;-212;;-;-;-;-;;-;-161;;;;3.62;3.54;;;0.03;2.08;9.52;22.63;49.17;48.67;3.31;36.52;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-30;09:45;2020-05-30T09:45:00+02:00;3438;117;;0;560;1679;-51;108;1025;-;183;-;;-;-;;1689;-;-;-;-;-;;-;0;;;;-;-450;-;;-;-;;-226;;-;-;-;-;;-;-171;;;;3.4;3.54;;;0.0;0.0;16.29;41.15;48.84;51.36;3.14;36.86;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-30;11:00;2020-05-30T11:00:00+02:00;3595;117;;0;816;1662;-51;107;944;-;104;-;;-;-;;1611;-;-;-;-;-;;-;0;;;;-;-472;-;;-;-;;-142;;-;-;-;-;;-;-157;;;;3.25;3.54;;;0.0;0.0;22.7;59.96;46.23;50.84;2.98;36.52;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-30;12:15;2020-05-30T12:15:00+02:00;3895;118;;2;851;1559;-51;105;1312;-;165;-;;-;-;;1821;-;-;-;-;-;;-;0;;;;-;-352;-;;-;-;;-148;;-;-;-;-;;-;-173;;;;3.03;3.57;;;0.05;4.17;21.85;62.53;40.03;47.69;2.7;35.84;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-30;12:30;2020-05-30T12:30:00+02:00;3913;118;;2;861;1543;-50;103;1336;-;161;-;;-;-;;1788;-;-;-;-;-;;-;0;;;;-;-326;-;;-;-;;-145;;-;-;-;-;;-;-142;;;;3.02;3.57;;;0.05;4.17;22.0;63.26;39.43;47.2;2.63;35.15;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-30;13:00;2020-05-30T13:00:00+02:00;3958;118;;4;915;1613;-50;105;1253;-;149;-;;-;-;;1822;-;-;-;-;-;;-;0;;;;-;-386;-;;-;-;;-134;;-;-;-;-;;-;-197;;;;2.98;3.57;;;0.1;8.33;23.12;67.23;40.75;49.34;2.65;35.84;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-30;15:00;2020-05-30T15:00:00+02:00;3725;117;;5;821;1436;-51;93;1305;-;155;-;;-;-;;1769;-;-;-;-;-;;-;0;;;;-;-322;-;;-;-;;-110;;-;-;-;-;;-;-187;;;;3.14;3.54;;;0.13;10.42;22.04;60.32;38.55;43.93;2.5;31.74;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-30;15:15;2020-05-30T15:15:00+02:00;3681;118;;6;828;1499;-51;92;1189;-;145;-;;-;-;;1701;-;-;-;-;-;;-;0;;;;-;-367;-;;-;-;;-98;;-;-;-;-;;-;-192;;;;3.21;3.57;;;0.16;12.5;22.49;60.84;40.72;45.86;2.5;31.4;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-30;16:45;2020-05-30T16:45:00+02:00;3581;117;;7;708;1670;-51;92;1038;-;139;-;;-;-;;1642;-;-;-;-;-;;-;0;;;;-;-436;-;;-;-;;-101;;-;-;-;-;;-;-206;;;;3.27;3.54;;;0.2;14.58;19.77;52.02;46.64;51.09;2.57;31.4;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-30;18:00;2020-05-30T18:00:00+02:00;3513;118;;5;412;1703;-50;93;1232;-;167;-;;-;-;;1716;-;-;-;-;-;;-;0;;;;-;-342;-;;-;-;;-122;;-;-;-;-;;-;-187;;;;3.36;3.57;;;0.14;10.42;11.73;30.27;48.48;52.1;2.65;31.74;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-30;18:45;2020-05-30T18:45:00+02:00;3586;129;;5;291;1803;0;92;1266;-;158;-;;-;-;;1812;-;-;-;-;-;;-;0;;;;-;-371;-;;-;-;;-134;;-;-;-;-;;-;-200;;;;3.6;3.9;;;0.14;10.42;8.11;21.38;50.28;55.15;2.57;31.4;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-30;19:30;2020-05-30T19:30:00+02:00;3596;130;;3;154;2055;0;92;1162;-;158;-;;-;-;;1740;-;-;-;-;-;;-;0;;;;-;-376;-;;-;-;;-154;;-;-;-;-;;-;-206;;;;3.62;3.93;;;0.08;6.25;4.28;11.32;57.15;62.86;2.56;31.4;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-30;21:00;2020-05-30T21:00:00+02:00;3434;130;;2;16;1878;0;90;1318;-;173;-;;-;-;;1757;-;-;-;-;-;;-;0;;;;-;-262;-;;-;-;;-172;;-;-;-;-;;-;-178;;;;3.79;3.93;;;0.06;4.17;0.47;1.18;54.69;57.45;2.62;30.72;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-30;21:45;2020-05-30T21:45:00+02:00;3452;129;;2;13;1718;0;92;1498;-;180;-;;-;-;;1890;-;-;-;-;-;;-;0;;;;-;-212;-;;-;-;;-173;;-;-;-;-;;-;-186;;;;3.74;3.9;;;0.06;4.17;0.38;0.96;49.77;52.55;2.67;31.4;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-30;22:45;2020-05-30T22:45:00+02:00;3496;129;;1;0;1899;0;93;1374;-;195;-;;-;-;;1659;-;-;-;-;-;;-;0;;;;-;-136;-;;-;-;;-177;;-;-;-;-;;-;-168;;;;3.69;3.9;;;0.03;2.08;0.0;0.0;54.32;58.09;2.66;31.74;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-30;23:45;2020-05-30T23:45:00+02:00;3946;129;;1;0;1785;0;92;1939;-;227;-;;-;-;;2138;-;-;-;-;-;;-;0;;;;-;-67;-;;-;-;;-187;;-;-;-;-;;-;-171;;;;3.27;3.9;;;0.03;2.08;0.0;0.0;45.24;54.6;2.33;31.4;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-31;01:30;2020-05-31T01:30:00+02:00;3292;129;;1;0;1763;0;106;1293;-;163;-;;-;-;;1632;-;-;-;-;-;;-;0;;;;-;-178;-;;-;-;;-158;;-;-;-;-;;-;-166;;;;3.92;3.9;;;0.03;2.08;0.0;0.0;53.55;53.93;3.22;36.18;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-31;01:45;2020-05-31T01:45:00+02:00;3289;129;;1;0;1755;0;106;1298;-;175;-;;-;-;;1654;-;-;-;-;-;;-;0;;;;-;-192;-;;-;-;;-164;;-;-;-;-;;-;-175;;;;3.92;3.9;;;0.03;2.08;0.0;0.0;53.36;53.69;3.22;36.18;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-31;02:15;2020-05-31T02:15:00+02:00;3454;119;;1;0;1772;0;105;1457;-;198;-;;-;-;;1747;-;-;-;-;-;;-;0;;;;-;-173;-;;-;-;;-147;;-;-;-;-;;-;-168;;;;3.45;3.6;;;0.03;2.08;0.0;0.0;51.3;54.21;3.04;35.84;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-31;02:45;2020-05-31T02:45:00+02:00;3193;117;;1;0;1612;0;101;1362;-;174;-;;-;-;;1719;-;-;-;-;-;;-;0;;;;-;-226;-;;-;-;;-141;;-;-;-;-;;-;-164;;;;3.66;3.54;;;0.03;2.08;0.0;0.0;50.49;49.31;3.16;34.47;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-31;03:30;2020-05-31T03:30:00+02:00;2997;118;;1;0;1553;0;103;1222;-;147;-;;-;-;;1657;-;-;-;-;-;;-;0;;;;-;-254;-;;-;-;;-123;;-;-;-;-;;-;-206;;;;3.94;3.57;;;0.03;2.08;0.0;0.0;51.82;47.51;3.44;35.15;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-31;03:45;2020-05-31T03:45:00+02:00;2951;117;;1;0;1670;0;103;1061;-;144;-;;-;-;;1562;-;-;-;-;-;;-;0;;;;-;-328;-;;-;-;;-117;;-;-;-;-;;-;-200;;;;3.96;3.54;;;0.03;2.08;0.0;0.0;56.59;51.09;3.49;35.15;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-31;05:15;2020-05-31T05:15:00+02:00;2835;118;;1;0;1546;0;109;1061;-;142;-;;-;-;;1444;-;-;-;-;-;;-;0;;;;-;-243;-;;-;-;;-98;;-;-;-;-;;-;-184;;;;4.16;3.57;;;0.04;2.08;0.0;0.0;54.53;47.29;3.84;37.2;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-31;05:30;2020-05-31T05:30:00+02:00;2830;117;;1;0;1532;0;108;1072;-;142;-;;-;-;;1451;-;-;-;-;-;;-;0;;;;-;-231;-;;-;-;;-99;;-;-;-;-;;-;-190;;;;4.13;3.54;;;0.04;2.08;0.0;0.0;54.13;46.86;3.82;36.86;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-31;06:00;2020-05-31T06:00:00+02:00;2753;117;;1;0;1503;0;109;1024;-;135;-;;-;-;;1404;-;-;-;-;-;;-;0;;;;-;-219;-;;-;-;;-106;;-;-;-;-;;-;-191;;;;4.25;3.54;;;0.04;2.08;0.0;0.0;54.59;45.98;3.96;37.2;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-31;07:00;2020-05-31T07:00:00+02:00;2773;117;;1;46;1589;0;108;912;-;135;-;;-;-;;1381;-;-;-;-;-;;-;0;;;;-;-325;-;;-;-;;-104;;-;-;-;-;;-;-175;;;;4.22;3.54;;;0.04;2.08;1.66;3.38;57.3;48.61;3.89;36.86;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-31;08:00;2020-05-31T08:00:00+02:00;2878;117;;1;194;1613;-51;110;894;-;137;-;;-;-;;1470;-;-;-;-;-;;-;0;;;;-;-407;-;;-;-;;-108;;-;-;-;-;;-;-198;;;;4.07;3.54;;;0.03;2.08;6.74;14.25;56.05;49.34;3.82;37.54;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-31;08:30;2020-05-31T08:30:00+02:00;3012;118;;1;316;1651;-50;110;867;-;113;-;;-;-;;1445;-;-;-;-;-;;-;0;;;;-;-392;-;;-;-;;-125;;-;-;-;-;;-;-175;;;;3.92;3.57;;;0.03;2.08;10.49;23.22;54.81;50.5;3.65;37.54;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-31;11:45;2020-05-31T11:45:00+02:00;3652;117;;1;955;1676;-50;109;843;-;103;-;;-;-;;1498;-;-;-;-;-;;-;0;;;;-;-455;-;;-;-;;-138;;-;-;-;-;;-;-164;;;;3.2;3.54;;;0.03;2.08;26.15;70.17;45.89;51.27;2.98;37.2;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-31;16:00;2020-05-31T16:00:00+02:00;3339;117;;6;879;1318;-51;109;960;-;146;-;;-;-;;1530;-;-;-;-;-;;-;0;;;;-;-446;-;;-;-;;-91;;-;-;-;-;;-;-179;;;;3.5;3.54;;;0.18;12.5;26.33;64.58;39.47;40.32;3.26;37.2;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-31;18:00;2020-05-31T18:00:00+02:00;3289;117;;5;528;1542;-51;109;1040;-;142;-;;-;-;;1528;-;-;-;-;-;;-;0;;;;-;-386;-;;-;-;;-102;;-;-;-;-;;-;-142;;;;3.56;3.54;;;0.15;10.42;16.05;38.8;46.88;47.17;3.31;37.2;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-05-31;20:15;2020-05-31T20:15:00+02:00;3407;118;;2;57;1720;0;108;1402;-;156;-;;-;-;;1806;-;-;-;-;-;;-;0;;;;-;-197;-;;-;-;;-158;;-;-;-;-;;-;-205;;;;3.46;3.57;;;0.06;4.17;1.67;4.19;50.48;52.62;3.17;36.86;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-06-01;00:30;2020-06-01T00:30:00+02:00;3492;121;;1;0;1839;0;102;1430;-;236;-;;-;-;;1784;-;-;-;-;-;;-;0;;;;-;-244;-;;-;-;;-129;;-;-;-;-;;-;-218;;;;3.47;3.66;;;0.03;2.08;0.0;0.0;52.66;56.26;2.92;34.81;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-06-01;00:45;2020-06-01T00:45:00+02:00;3398;122;;1;0;1706;0;102;1467;-;225;-;;-;-;;1809;-;-;-;-;-;;-;0;;;;-;-226;-;;-;-;;-120;;-;-;-;-;;-;-220;;;;3.59;3.69;;;0.03;2.08;0.0;0.0;50.21;52.19;3.0;34.81;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-06-01;01:45;2020-06-01T01:45:00+02:00;3206;122;;1;0;1675;0;100;1307;-;209;-;;-;-;;1702;-;-;-;-;-;;-;0;;;;-;-279;-;;-;-;;-113;;-;-;-;-;;-;-212;;;;3.81;3.69;;;0.03;2.08;0.0;0.0;52.25;51.24;3.12;34.13;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-06-01;04:00;2020-06-01T04:00:00+02:00;2933;122;;1;0;1681;0;103;1026;-;145;-;;-;-;;1481;-;-;-;-;-;;-;0;;;;-;-332;-;;-;-;;-88;;-;-;-;-;;-;-179;;;;4.16;3.69;;;0.03;2.08;0.0;0.0;57.31;51.42;3.51;35.15;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-06-01;04:15;2020-06-01T04:15:00+02:00;2899;121;;1;0;1627;0;102;1050;-;141;-;;-;-;;1540;-;-;-;-;-;;-;0;;;;-;-371;-;;-;-;;-85;;-;-;-;-;;-;-176;;;;4.17;3.66;;;0.03;2.08;0.0;0.0;56.12;49.77;3.52;34.81;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-06-01;05:00;2020-06-01T05:00:00+02:00;2801;121;;1;0;1586;-51;103;1041;-;139;-;;-;-;;1445;-;-;-;-;-;;-;0;;;;-;-309;-;;-;-;;-84;;-;-;-;-;;-;-150;;;;4.32;3.66;;;0.04;2.08;0.0;0.0;56.62;48.52;3.68;35.15;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-06-01;05:15;2020-06-01T05:15:00+02:00;2835;121;;1;0;1575;-50;103;1085;-;144;-;;-;-;;1463;-;-;-;-;-;;-;0;;;;-;-290;-;;-;-;;-86;;-;-;-;-;;-;-146;;;;4.27;3.66;;;0.04;2.08;0.0;0.0;55.56;48.18;3.63;35.15;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-06-01;06:30;2020-06-01T06:30:00+02:00;2816;121;;1;30;1577;-51;102;1036;-;159;-;;-;-;;1559;-;-;-;-;-;;-;0;;;;-;-426;-;;-;-;;-86;;-;-;-;-;;-;-171;;;;4.3;3.66;;;0.04;2.08;1.07;2.2;56.0;48.24;3.62;34.81;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-06-01;06:45;2020-06-01T06:45:00+02:00;2808;121;;1;44;1598;-50;100;994;-;157;-;;-;-;;1534;-;-;-;-;-;;-;0;;;;-;-430;-;;-;-;;-89;;-;-;-;-;;-;-179;;;;4.31;3.66;;;0.04;2.08;1.57;3.23;56.91;48.88;3.56;34.13;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-06-01;07:30;2020-06-01T07:30:00+02:00;2886;122;;1;121;1566;-50;101;1026;-;172;-;;-;-;;1478;-;-;-;-;-;;-;0;;;;-;-384;-;;-;-;;-80;;-;-;-;-;;-;-160;;;;4.23;3.69;;;0.03;2.08;4.19;8.89;54.26;47.9;3.5;34.47;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-06-01;07:45;2020-06-01T07:45:00+02:00;2981;121;;1;137;1559;-51;102;1111;-;164;-;;-;-;;1563;-;-;-;-;-;;-;0;;;;-;-371;-;;-;-;;-81;;-;-;-;-;;-;-164;;;;4.06;3.66;;;0.03;2.08;4.6;10.07;52.3;47.69;3.42;34.81;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-06-01;08:15;2020-06-01T08:15:00+02:00;3118;122;;1;209;1596;-51;100;1142;-;176;-;;-;-;;1583;-;-;-;-;-;;-;0;;;;-;-383;-;;-;-;;-88;;-;-;-;-;;-;-146;;;;3.91;3.69;;;0.03;2.08;6.7;15.36;51.19;48.82;3.21;34.13;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-06-01;09:45;2020-06-01T09:45:00+02:00;3484;122;;1;512;1555;0;100;1195;-;218;-;;-;-;;1660;-;-;-;-;-;;-;0;;;;-;-413;-;;-;-;;-136;;-;-;-;-;;-;-134;;;;3.5;3.69;;;0.03;2.08;14.7;37.62;44.63;47.57;2.87;34.13;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-06-01;10:15;2020-06-01T10:15:00+02:00;3515;121;;1;681;1573;0;99;1041;-;193;-;;-;-;;1548;-;-;-;-;-;;-;0;;;;-;-428;-;;-;-;;-127;;-;-;-;-;;-;-145;;;;3.44;3.66;;;0.03;2.08;19.37;50.04;44.75;48.12;2.82;33.79;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-06-01;11:15;2020-06-01T11:15:00+02:00;3642;121;;1;827;1584;0;103;1006;-;173;-;;-;-;;1527;-;-;-;-;-;;-;0;;;;-;-416;-;;-;-;;-121;;-;-;-;-;;-;-158;;;;3.32;3.66;;;0.03;2.08;22.71;60.76;43.49;48.46;2.83;35.15;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-06-01;12:00;2020-06-01T12:00:00+02:00;3916;121;;2;878;1544;0;93;1280;-;186;-;;-;-;;1715;-;-;-;-;-;;-;0;;;;-;-352;-;;-;-;;-125;;-;-;-;-;;-;-145;;;;3.09;3.66;;;0.05;4.17;22.42;64.51;39.43;47.23;2.37;31.74;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-06-01;12:30;2020-06-01T12:30:00+02:00;3980;121;;2;934;1529;0;103;1292;-;196;-;;-;-;;1739;-;-;-;-;-;;-;0;;;;-;-340;-;;-;-;;-133;;-;-;-;-;;-;-170;;;;3.04;3.66;;;0.05;4.17;23.47;68.63;38.42;46.77;2.59;35.15;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-06-01;12:45;2020-06-01T12:45:00+02:00;3918;122;;2;921;1553;0;102;1218;-;213;-;;-;-;;1644;-;-;-;-;-;;-;0;;;;-;-342;-;;-;-;;-139;;-;-;-;-;;-;-158;;;;3.11;3.69;;;0.05;4.17;23.51;67.67;39.64;47.51;2.6;34.81;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-06-01;14:15;2020-06-01T14:15:00+02:00;3938;121;;5;988;1354;0;100;1369;-;204;-;;-;-;;1774;-;-;-;-;-;;-;0;;;;-;-283;-;;-;-;;-122;;-;-;-;-;;-;-203;;;;3.07;3.66;;;0.13;10.42;25.09;72.59;34.38;41.42;2.54;34.13;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-06-01;14:30;2020-06-01T14:30:00+02:00;3855;121;;4;908;1329;0;100;1393;-;201;-;;-;-;;1762;-;-;-;-;-;;-;0;;;;-;-259;-;;-;-;;-121;;-;-;-;-;;-;-190;;;;3.14;3.66;;;0.1;8.33;23.55;66.72;34.47;40.65;2.59;34.13;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-06-01;15:30;2020-06-01T15:30:00+02:00;3724;122;;7;895;1431;0;101;1169;-;190;-;;-;-;;1630;-;-;-;-;-;;-;0;;;;-;-325;-;;-;-;;-121;;-;-;-;-;;-;-203;;;;3.28;3.69;;;0.19;14.58;24.03;65.76;38.43;43.77;2.71;34.47;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-06-01;16:15;2020-06-01T16:15:00+02:00;3648;121;;7;796;1441;0;100;1183;-;187;-;;-;-;;1665;-;-;-;-;-;;-;0;;;;-;-370;-;;-;-;;-103;;-;-;-;-;;-;-196;;;;3.32;3.66;;;0.19;14.58;21.82;58.49;39.5;44.08;2.74;34.13;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-06-01;17:30;2020-06-01T17:30:00+02:00;3383;143;;6;514;1672;0;98;949;-;175;-;;-;-;;1608;-;-;-;-;-;;-;0;;;;-;-489;-;;-;-;;-145;;-;-;-;-;;-;-199;;;;4.23;4.32;;;0.18;12.5;15.19;37.77;49.42;51.15;2.9;33.45;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-06-01;18:15;2020-06-01T18:15:00+02:00;3450;142;;6;341;1839;0;101;1020;-;189;-;;-;-;;1619;-;-;-;-;-;;-;0;;;;-;-423;-;;-;-;;-194;;-;-;-;-;;-;-171;;;;4.12;4.29;;;0.17;12.5;9.88;25.06;53.3;56.26;2.93;34.47;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-06-01;22:00;2020-06-01T22:00:00+02:00;3456;383;;1;9;1786;0;99;1178;-;220;-;;-;-;;1630;-;-;-;-;-;;-;0;;;;-;-305;-;;-;-;;-201;;-;-;-;-;;-;-167;;;;11.08;11.58;;;0.03;2.08;0.26;0.66;51.68;54.63;2.86;33.79;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-06-01;22:15;2020-06-01T22:15:00+02:00;3465;383;;1;9;1677;0;101;1294;-;249;-;;-;-;;1671;-;-;-;-;-;;-;0;;;;-;-272;-;;-;-;;-185;;-;-;-;-;;-;-169;;;;11.05;11.58;;;0.03;2.08;0.26;0.66;48.4;51.3;2.91;34.47;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-06-02;00:00;2020-06-02T00:00:00+02:00;3709;366;;1;0;1888;0;101;1353;-;264;-;;-;-;;1774;-;-;-;-;-;;-;0;;;;-;-313;-;;-;-;;-162;;-;-;-;-;;-;-211;;;;9.87;11.06;;;0.03;2.08;0.0;0.0;50.9;57.75;2.72;34.47;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-06-02;01:00;2020-06-02T01:00:00+02:00;3277;360;;1;0;1571;0;99;1246;-;252;-;;-;-;;1611;-;-;-;-;-;;-;0;;;;-;-261;-;;-;-;;-155;;-;-;-;-;;-;-201;;;;10.99;10.88;;;0.03;2.08;0.0;0.0;47.94;48.06;3.02;33.79;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-06-02;02:15;2020-06-02T02:15:00+02:00;3397;445;;1;0;1742;0;94;1115;-;270;-;;-;-;;1567;-;-;-;-;-;;-;0;;;;-;-403;-;;-;-;;-140;;-;-;-;-;;-;-180;;;;13.1;13.45;;;0.03;2.08;0.0;0.0;51.28;53.29;2.77;32.08;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-06-02;03:15;2020-06-02T03:15:00+02:00;3019;385;;1;0;1534;0;95;1004;-;230;-;;-;-;;1451;-;-;-;-;-;;-;0;;;;-;-363;-;;-;-;;-131;;-;-;-;-;;-;-184;;;;12.75;11.64;;;0.03;2.08;0.0;0.0;50.81;46.93;3.15;32.42;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-06-02;06:15;2020-06-02T06:15:00+02:00;2983;535;;1;14;1481;-51;97;907;-;228;-;;-;-;;1369;-;-;-;-;-;;-;0;;;;-;-392;-;;-;-;;-152;;-;-;-;-;;-;-146;;;;17.93;16.17;;;0.03;2.08;0.47;1.03;49.65;45.3;3.25;33.11;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-06-02;06:45;2020-06-02T06:45:00+02:00;3168;560;;1;30;1504;-50;98;1026;-;233;-;;-;-;;1434;-;-;-;-;-;;-;0;;;;-;-335;-;;-;-;;-148;;-;-;-;-;;-;-158;;;;17.68;16.93;;;0.03;2.08;0.95;2.2;47.47;46.01;3.09;33.45;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-06-02;07:30;2020-06-02T07:30:00+02:00;3309;871;;1;80;1651;0;97;609;-;240;-;;-;-;;1108;-;-;-;-;-;;-;0;;;;-;-409;-;;-;-;;-148;;-;-;-;-;;-;-182;;;;26.32;26.33;;;0.03;2.08;2.42;5.88;49.89;50.5;2.93;33.11;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2020-06-02;10:00;2020-06-02T10:00:00+02:00;3920;822;;1;521;1678;0;96;802;-;210;-;;-;-;;1368;-;-;-;-;-;;-;0;;;;-;-372;-;;-;-;;-207;;-;-;-;-;;-;-196;;;;20.97;24.85;;;0.03;2.08;13.29;38.28;42.81;51.33;2.45;32.76;
